,0
221,2471.839009345982
222,2656.2342706852683
223,2386.7714927767856
224,2565.9619497589288
225,2475.245510502232
226,2391.652338667411
227,2660.346753325893
228,2442.732789486607
229,2622.325205658482
230,2327.919865392857
231,2529.5440265624998
232,2603.9145902991067
233,2550.3746609553573
234,2419.22396478125
235,2603.4144545424106
236,2339.690832073661
237,2619.091216921875
238,2538.104579183036
239,2685.4766520647318
240,2435.356959439732
241,2691.70290525
242,2614.388592203125
243,2444.2742875558033
244,2488.8320661026783
245,2722.232212470982
246,2516.2317350379462
247,2457.0073008370537
248,2537.5968960714285
249,2430.0912589553577
250,2295.9137884799106
251,2481.0328519375003
252,2603.8161300892857
253,2491.0210244977675
254,2591.945506439732
255,2443.911116375
256,2372.677698136161
257,2685.1262373437503
258,2472.3235723660714
259,2315.9826858839288
260,2527.3765703883932
261,2465.807257689732
262,2551.1977558839285
263,2595.976861841518
264,2698.531546370536
265,2563.7017745781254
266,2571.5108075803573
267,2527.799292412946
268,2512.8017930066962
269,2515.016082803571
270,2522.018547475446
271,2485.4688168660714
272,2525.639658138393
273,2380.667153714286
274,2585.571098131696
275,2555.3474220870535
276,2612.370174375
277,2547.6198749866066
278,2483.7853138236605
279,2534.5427916183035
280,2600.6553076071427
281,2543.4844331026784
282,2575.4041948303575
283,2558.0305660982144
284,2588.8051798325896
285,2412.932123372768
286,2581.712310078125
287,2529.6744771495537
288,2517.5477883504464
289,2409.644024549107
290,2449.7953705558034
291,2500.1209450624997
292,2490.113785361607
293,2291.2385456272323
294,2435.4870809441964
295,2427.769154901786
296,2436.979766002232
297,2431.2885670133924
298,2450.7803023214283
299,2394.96066134375
300,2586.0966299665183
301,2446.6410579508924
302,2637.4741514374996
303,2410.3715603169644
304,2517.847485283482
305,2403.8429999933037
306,2503.1929246316963
307,2390.8662344285717
308,2515.548006598214
309,2579.325232703125
310,2444.9203164486607
311,2501.4754029352675
312,2701.9358466004464
313,2364.972157837053
314,2479.0914637455357
315,2594.340742131696
316,2600.039412622768
317,2627.578620236607
318,2497.358558089286
319,2416.159515404018
320,2579.7400160446427
321,2519.3551288348212
322,2617.6623090178573
323,2507.98994540625
324,2386.1408927611606
325,2374.3121764285715
326,2603.1686207098214
327,2442.5510846428574
328,2454.8014441160713
329,2589.6800579375004
330,2619.3295344888393
331,2443.3222625245535
332,2465.4008963660713
333,2350.497472220982
334,2562.783968631696
335,2523.862995779018
336,2516.4644520825896
337,2636.473941986607
338,2432.869789580357
339,2533.407259127232
340,2416.37162871875
341,2406.402509305804
342,2725.653999761161
343,2367.499697857143
344,2512.6275925022323
345,2574.799298872768
346,2508.718948678571
347,2541.1503366205357
348,2496.920294667411
349,2585.6625969977677
350,2585.841067633929
351,2474.7926754933037
352,2457.7665533147315
353,2481.921973049107
354,2332.9198531562497
355,2348.6199438258927
356,2390.4804514598213
357,2470.7564703482144
358,2535.9802574955356
359,2491.4870665625
360,2641.447964799107
361,2588.7849565267857
362,2717.674367875
363,2619.459055265625
364,2624.587076441964
365,2509.7120961875003
366,2584.169574011161
367,2487.903947109375
368,2500.1518611339284
369,2502.9434019598216
370,2612.762820140625
371,2638.8591029308036
372,2580.154666176339
373,2553.871446053571
374,2530.725534049107
375,2537.4295481674103
376,2549.618617622768
377,2648.9434262901786
378,2576.701741658482
379,2502.2386829754464
380,2361.5510305357143
381,2537.619527301339
382,2574.057121381696
383,2552.4986364330357
384,2554.21312828125
385,2342.605026912946
386,2387.982189752232
387,2437.6230134553575
388,2684.6027932098214
389,2523.7425900066964
390,2571.6933333482148
391,2532.2913011785713
392,2576.9462845825888
393,2508.797414290178
394,2382.0146991540178
395,2443.9139069107146
396,2509.0669161763394
397,2336.4705077879466
398,2599.618439580357
399,2588.354890683036
400,2684.884117756696
401,2534.9865961629466
402,2616.2744911138393
403,2673.185372319196
404,2542.1018699888396
405,2568.070973359375
406,2489.981675330357
407,2643.1242658839287
408,2549.4486134084823
409,2419.007680841518
410,2324.299672234375
411,2605.9299767544644
412,2605.827510955357
413,2517.7863564620534
414,2479.1603238973216
415,2480.212666881697
416,2515.9041819598215
417,2416.715895720982
418,2449.2944032723212
419,2616.2205941495536
420,2604.5903883504466
421,2491.9366352924108
422,2657.714429667411
423,2518.940138464285
424,2457.514920363839
425,2568.2320744330355
426,2542.9830550691963
427,2434.5407557589288
428,2690.390153732143
429,2438.487394857143
430,2592.9752541473217
431,2563.8276675714287
432,2429.219931667411
433,2571.75478371875
434,2497.9985513839283
435,2487.7951220580358
436,2554.5699697008927
437,2657.2435363370532
438,2456.9034982232147
439,2610.582115970982
440,2533.4730641718747
441,2554.9935570736607
442,2632.6252805870536
443,2426.4341007276785
444,2403.0401749084817
445,2424.7813656562503
446,2564.100511700893
447,2581.942757270089
448,2462.2119699732143
449,2378.5941410848213
450,2383.3856979062502
451,2477.1153188392855
452,2378.997757964286
453,2468.328405328125
454,2413.9590447968744
455,2530.524558319197
456,2497.1451196138396
457,2517.8902027433032
458,2491.7898172991067
459,2530.112075743304
460,2387.8786751607145
461,2502.1837000401783
462,2521.492850082589
463,2481.3888242254466
464,2620.816578805803
465,2563.8830484620535
466,2623.2232693683036
467,2454.991094901786
468,2548.700247274554
469,2588.570926524553
470,2470.9183052343756
471,2574.619823111607
472,2413.7198474843754
473,2485.107223328125
474,2453.972056861607
475,2488.239600234375
476,2484.4572104821427
477,2371.8280926808034
478,2588.1890876272323
479,2523.7468668616066
480,2421.6030358549106
481,2551.665944714286
482,2519.3305593683035
483,2692.6838385334822
484,2579.6653817098218
485,2479.2357590245533
486,2481.571261901786
487,2613.4029950424106
488,2581.5121020691963
489,2359.1159784129463
490,2623.073886761161
491,2521.3159946294645
492,2609.592678033482
493,2538.347152578125
494,2424.7777999531245
495,2298.516138410714
496,2650.176989607143
497,2293.7817174508928
498,2794.9959833303574
499,2268.0216881450892
