,0
101,2514.917410814732
102,2513.543849122768
103,2508.6354618482146
104,2540.296611863839
105,2526.3998996294645
106,2442.7919627633933
107,2398.222448330357
108,2511.839809685268
109,2297.5514159642858
110,2454.427949783482
111,2517.9849581361605
112,2570.6585594642856
113,2266.0513398370535
114,2525.237347145089
115,2318.933697919643
116,2472.4534583928576
117,2546.5075618281253
118,2488.2178757053575
119,2641.2231858816967
120,2449.7531284553565
121,2415.3637923124998
122,2424.5313397790183
123,2500.661700647321
124,2430.5490416562498
125,2465.3726596138395
126,2429.457548044643
127,2505.7659462589286
128,2559.23159564509
129,2498.325781794643
130,2291.0777677254464
131,2355.7340315178567
132,2389.4818445848214
133,2519.2374893705355
134,2298.8406250513394
135,2441.827176424107
136,2412.7151289397325
137,2392.438008520089
138,2430.475583720982
139,2517.319588430804
140,2657.684670265625
141,2500.948104441964
142,2440.2725699419643
143,2382.6086131495535
144,2503.0916430357142
145,2416.8121610245535
146,2507.434818671875
147,2494.6351873973213
148,2413.316524763393
149,2671.7231609151786
150,2334.3658083013393
151,2460.584629069196
152,2464.8311120580356
153,2614.9021644843747
154,2580.9126488058037
155,2542.5344482276787
156,2540.0239387053566
157,2513.0345786964285
158,2470.448402352679
159,2472.1859630758927
160,2328.9343858370535
161,2440.38978571875
162,2564.548997660714
163,2466.3250992723215
164,2453.598292415179
165,2484.8220346071435
166,2480.688058162946
167,2551.562993732143
168,2355.663036174107
169,2364.9542453504464
170,2577.992790640625
171,2443.015895589286
172,2444.3262090625003
173,2455.9112525044643
174,2408.3791283816963
175,2535.8260114888394
176,2471.2344968102675
177,2511.8953676986607
178,2429.591851263393
179,2594.4261972075897
180,2437.134836848214
181,2490.542845089286
182,2300.2388373794643
183,2407.44727053125
184,2492.0182418705363
185,2568.1357945245536
186,2487.623287883929
187,2643.7044738214286
188,2465.975523029018
189,2620.812299482143
190,2510.6433548124996
191,2478.9240863459822
192,2283.033708
193,2378.041193049107
194,2383.1777572678575
195,2517.4309976294644
196,2389.757915049107
197,2518.29376034375
198,2412.117740348214
199,2425.447404209822
200,2598.513590667411
201,2352.3250669464287
202,2514.5627644999995
203,2562.690608779018
204,2470.5445910178573
205,2461.3038217254466
206,2483.8302565580357
207,2561.1716447656254
208,2394.007333638393
209,2596.007317446428
210,2397.0232767433035
211,2422.8479118660716
212,2585.5240226808032
213,2524.355501908482
214,2440.4264983013395
215,2588.8451659910716
216,2471.8364617187503
217,2483.7019673638392
218,2591.153620055804
219,2325.997600200893
220,2424.8696174575894
221,2452.803688316964
222,2709.509530071429
223,2365.8229211919643
224,2526.484101654018
225,2513.4136465825895
226,2420.8514141562505
227,2374.1035813348217
228,2424.5549994821426
229,2552.818908801339
230,2475.565084888393
231,2364.134282125
232,2368.1656151361603
233,2420.544133607143
234,2544.111274488839
235,2417.0106101785714
236,2439.9012010558035
237,2489.6351792723217
238,2556.9505153258933
239,2534.4705595982145
240,2556.7169727321425
241,2674.544700808036
242,2489.8750513102677
243,2428.256668120536
244,2532.9789542053577
245,2538.707183515625
246,2411.5171154799104
247,2582.854909270089
248,2482.659244582589
249,2403.801468526786
250,2507.2431538348214
251,2559.329553988839
252,2473.4783748258924
253,2507.000526892857
254,2460.642658808036
255,2430.2114743705356
256,2518.7663881941958
257,2515.1129693035714
258,2509.3780032633927
259,2529.3258404955363
260,2604.106349575893
261,2558.031295611607
262,2462.294696997768
263,2518.885119252232
264,2564.975852479911
265,2511.4475413504465
266,2539.7074540178573
267,2389.81496544866
268,2510.825521482143
269,2505.0512690580354
270,2601.301414232143
271,2469.495712640625
272,2570.0883297008927
273,2417.4005632410713
274,2479.8754577566965
275,2261.2888123370535
276,2362.3483117901787
277,2569.3355710803567
278,2541.022285290179
279,2395.5175389062497
280,2324.681701424107
281,2479.729435928571
282,2470.027156102679
283,2522.14298003125
284,2587.9660441316964
285,2477.176513381696
286,2401.0819829665174
287,2477.4487154642857
288,2543.0813325357144
289,2534.337283939732
290,2473.8630431562497
291,2573.631759837054
292,2442.7874661629467
293,2524.258846482143
294,2355.293191767857
295,2420.440723232143
296,2505.300691457589
297,2475.0333346495536
298,2459.277879832589
299,2306.435563073661
300,2393.8054525401785
301,2512.115820899554
302,2615.0064961428575
303,2499.626177319197
304,2423.420666691964
305,2379.0534757656246
306,2398.133216386161
307,2410.4092345066965
308,2580.1267691919643
309,2495.3261175245534
310,2571.437198325893
311,2360.5601794910717
312,2473.3892878950896
313,2512.125521825893
314,2451.56422788616
315,2426.8889398593747
316,2502.206614725447
317,2282.6575475937498
318,2545.628014970982
319,2345.5313757522317
320,2453.123814669643
321,2528.405794241072
322,2515.6113462098215
323,2367.273116535714
324,2432.869201017857
325,2442.531099845982
326,2337.657346774554
327,2459.878076758929
328,2386.408711316964
329,2594.1447749888393
330,2460.864732785714
331,2507.202217658482
332,2478.05632222991
333,2537.9345732968754
334,2224.118947828125
335,2471.3878919821427
336,2469.808060064732
337,2445.8698811741074
338,2403.380189435268
339,2534.722971013393
340,2576.157455357143
341,2526.7352974129462
342,2533.4551720089285
343,2624.3922358482137
344,2378.0680105245533
345,2585.934301491071
346,2423.1807238058036
347,2461.4504681964286
348,2439.0913164732146
349,2447.0581805602674
350,2543.2596943839285
351,2448.3317422008936
352,2516.4838499040175
353,2492.5116446160714
354,2675.514377370536
355,2479.5082399241073
356,2526.3911145066963
357,2616.5469026941964
358,2484.4227182477675
359,2609.530367935268
360,2389.670807261161
361,2374.1218932321426
362,2538.584922962054
363,2388.475925252232
364,2412.663734439732
365,2536.5153389620536
366,2423.728738669643
367,2394.0402008124997
368,2328.490672283482
369,2423.9183604821424
370,2446.6628628258927
371,2472.0997197120532
372,2458.9100948749997
373,2444.2753887879467
374,2503.8738935178576
375,2601.1624517879463
376,2461.970245727679
377,2480.0646456361605
378,2412.230342095982
379,2366.3472407924105
380,2379.055812783482
381,2500.0948270870535
382,2383.749938002232
383,2482.0737773504466
384,2419.5150920982146
385,2527.419013540179
386,2498.2743716272316
387,2342.35327946875
388,2421.271702138393
389,2469.4516638236605
390,2460.1514592098215
391,2482.2258501383926
392,2427.127888035714
393,2423.568921292411
394,2429.923998546875
395,2392.957724607143
396,2517.122641785714
397,2532.474308066964
398,2484.8608797142856
399,2369.4731637075893
400,2492.789127888393
401,2374.0774401986605
402,2457.372056785714
403,2570.5232015111606
404,2395.2440749598213
405,2467.442247171875
406,2527.3735549933035
407,2495.7900427075897
408,2460.3914467991076
409,2426.534069002232
410,2484.1777333683035
411,2582.8809783638394
412,2624.3949255625
413,2493.708710953125
414,2382.3530407522326
415,2498.677106620536
416,2416.766367716518
417,2484.0938328995535
418,2611.83199909375
419,2481.37411453125
420,2586.955494703125
421,2506.590312386161
422,2420.1376696607144
423,2497.0677489017858
424,2669.9842369553567
425,2536.311937482143
426,2374.312491917411
427,2468.7483190267853
428,2411.0164619754464
429,2534.8522202321433
430,2337.099300734375
431,2502.358340794643
432,2474.1336000781253
433,2433.1177880602677
434,2393.0596746651786
435,2535.3138512433034
436,2456.366575794643
437,2483.352887689732
438,2381.4041762857137
439,2482.4104828616073
440,2398.3629005982143
441,2491.8718923593747
442,2529.764143881697
443,2508.7673946450896
444,2416.9770044821425
445,2605.732962421875
446,2326.796313303571
447,2453.5655794330355
448,2594.053517953125
449,2315.074557183036
450,2519.989127207589
451,2543.0433292075895
452,2495.2660227700894
453,2414.128367633929
454,2553.2702265691964
455,2428.5568473125
456,2382.7211703191965
457,2379.0086839464284
458,2494.4539700111604
459,2471.718831966518
460,2346.4026174218748
461,2317.742377234375
462,2457.0975424174108
463,2642.729511611607
464,2541.0474443058038
465,2448.4635193125
466,2421.5040655
467,2359.5355985803576
468,2563.9289726049105
469,2597.138489276786
470,2439.3067309308035
471,2484.2588486183035
472,2556.4982794397324
473,2407.5709838526786
474,2537.8110920044646
475,2547.3667826696433
476,2469.0754023973213
477,2439.715726084821
478,2483.7289002433035
479,2600.8650291316962
480,2420.57786115625
481,2587.6945889174103
482,2509.810593332589
483,2647.078480921875
484,2411.5464318995537
485,2415.657712794643
486,2488.6610838683036
487,2445.291643296875
488,2442.134999330357
489,2491.090311627232
490,2421.845947265625
491,2526.5938161919644
492,2410.329945205357
493,2407.431745618304
494,2481.564542040179
495,2493.1478589151784
496,2521.680009796875
497,2448.995101095982
498,2392.9137924687498
499,2513.4955384129466
